Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          99          48  -3.471327128518282E-008 -4.222764789546706E-021 
          99          49  3.602356544384700E-006 4.683690706808733E-021 
          99          50  1.045580782304506E-006 -1.125751304073056E-021 
          99          51  8.984151998566156E-007 -1.572018138496422E-022 
          99          52  2.472470882974604E-006 3.673505452888540E-022 
          99          53  6.701808225948116E-007 -2.968518105037509E-022 
          99          54  1.102998782949486E-006 3.803047228449969E-022 
          99          55  -9.209214545321853E-006 -9.492887326614974E-021 
          99          56  -5.131367917571021E-006 -2.840325669694527E-021 
          99          57  -3.957233705403354E-006 3.702420357933725E-021 
          99          58  -3.824790113851803E-006 -4.090195239933288E-021 
          99          59  -4.633999940107199E-006 -1.642461085548411E-021 
          99          60  -8.861082479613795E-006 -5.073496016891981E-021 
          99          61  4.057671044653258E-005 -3.956183014473954E-020 
          99          62  2.094744650680518E-005 1.246523562808671E-020 
          99          63  -1.408302997569547E-005 -2.578420152139061E-021 
          99          64  2.084063699965437E-005 5.224789137999671E-022 
          99          65  3.532800212885896E-005 2.115070212191227E-020 
          99          66  1.931207067547741E-005 -2.993519842439772E-020 
          99          67  -2.096146028699037E-004 -2.694665648062103E-020 
          99          68  5.324895826432649E-005 -3.092238418222428E-019 
          99          69  5.934301830542465E-005 5.224861769354143E-019 
          99          70  -1.950614187809562E-004 -1.143591299157016E-019 
          99          71  -8.241335255169186E-005 1.574054356612154E-019 
          99          72  -1.083414781016986E-004 -9.111919232441381E-021 
          99          73  3.733531244076672E-004 1.822030980882995E-019 
          99          74  -5.179707235434269E-004 -7.233156599762442E-020 
          99          75  3.224544210948871E-004 -2.503954263303978E-019 
          99          76  6.637275446464179E-004 -1.594088924837499E-019 
          99          77  4.058257470828226E-004 -7.987689315763844E-020 
          99          78  7.586416341090313E-004 -9.550479319400783E-021 
          99          79  3.781265401478695E-004 1.961464631204560E-019 
          99          80  3.875278157270928E-004 4.139122616065751E-019 
          99          81  -1.328601521024721E-003 1.684372684775123E-018 
          99          82  -3.809083400877026E-003 -6.981044905974945E-020 
          99          83  -4.009316497860754E-003 5.319924140849391E-019 
          99          84  -1.594458816655776E-003 -4.736595646816747E-019 
          99          85  7.222674860121400E-003 9.553866046040748E-019 
          99          86  -8.756580064403816E-003 -5.400542583500242E-018 
          99          87  1.082429880729760E-002 -5.160214647117908E-018 
          99          88  2.187189002009416E-002 3.460868327369948E-018 
          99          89  1.140272945762444E-002 -4.109669394034126E-018 
          99          90  -9.074346184780795E-003 -3.641331564655475E-018 
          99          91  -1.172073454652914E-002 1.372151339186314E-017 
          99          92  2.875526743293520E-002 8.268136452818600E-018 
          99          93  -0.129295824904883 1.142619798487978E-017 
          99          94  -0.131449715116214 1.267725669117759E-017 
          99          95  2.926356625149447E-002 -3.878020782304308E-020 
          99          96  -1.172259159686558E-002 6.549895789965237E-018 
          99          97  1.293223691498850E-002 9.772954065185659E-018 
          99          98  -0.137788189605640 -4.759841766816900E-018 
          99          99  0.642106856006856 9.016981261887329E-017 
          99         100  -0.137758838956517 -2.744572299489841E-017 
          99         101  1.282962252861222E-002 -2.724893444501540E-018 
          99         102  3.902437030816556E-003 8.408983798734152E-018 
          99         103  2.377246932378801E-002 -1.278035787703930E-017 
          99         104  -0.127417338200765 -1.081186648738264E-017 
          99         105  -0.125866831415488 -8.277284109698135E-018 
          99         106  2.345332606960121E-002 -5.508870831558357E-018 
          99         107  -6.394212453877592E-003 9.259963395875878E-018 
          99         108  -6.458215512273937E-003 8.706841386137582E-018 
         100          37  1.138598740793947E-007 -4.976003730509250E-021 
         100          38  1.072923483860687E-007 -4.714308195826883E-021 
         100          39  1.786753851053268E-007 -4.696071331421922E-021 
         100          40  1.151947155943647E-007 -3.127639909696282E-021 
         100          41  9.821094238098848E-008 -2.805475672952117E-021 
         100          42  1.758277572602554E-007 -4.342880123983277E-021 
         100          43  -5.520058174234707E-008 3.492997658993678E-022 
         100          44  -5.772005858839843E-007 -1.012289618388861E-021 
         100          45  -6.241833725700875E-007 5.693982287986882E-022 
         100          46  -4.517191372229462E-008 4.524586810622978E-021 
         100          47  -5.751357091514084E-007 4.519726734656214E-022 
         100          48  -5.755334877955542E-007 1.128485576474047E-021 
         100          49  1.140105775099047E-006 -4.765367967263125E-022 
         100          50  3.012338157666765E-006 -3.586567783299510E-021 
         100          51  9.925884960039646E-007 1.605587866133849E-021 
         100          52  8.196986885016477E-007 -1.791652409886115E-021 
         100          53  2.384677215950893E-006 1.447206973750974E-021 
         100          54  8.288398935709609E-007 1.536226327637134E-022 
         100          55  -8.622832196441095E-006 -8.902541426797149E-021 
         100          56  -7.087243045175590E-006 -9.034516717964153E-023 
         100          57  -4.733954341445352E-006 6.442345314775231E-021 
         100          58  -3.895025524854726E-006 -7.474511967554776E-022 
         100          59  -3.864482907961926E-006 5.884816660119679E-021 
         100          60  -5.221158400514953E-006 4.336591103711458E-021 
         100          61  1.773424506444261E-005 2.092791828372471E-020 
         100          62  3.103652463694130E-005 -1.340423259768705E-021 
         100          63  2.137488721113390E-005 8.781831080617657E-021 
         100          64  -1.378606904101319E-005 1.892831488142593E-020 
         100          65  2.166728853996669E-005 -1.500813907644428E-020 
         100          66  3.825869839190079E-005 -1.838483229366353E-020 
         100          67  -8.676030330245252E-005 -4.050182290973316E-019 
         100          68  -1.745303122644921E-004 2.653591474170199E-020 
         100          69  4.891185825908764E-005 -2.467660244797094E-019 
         100          70  5.948766428503750E-005 -3.211962089997342E-019 
         100          71  -2.023302235485832E-004 -1.556255451966637E-019 
         100          72  -9.576706419296460E-005 -7.179375181311549E-020 
         100          73  6.670977914299751E-004 1.315838763671362E-019 
         100          74  2.997904272308891E-004 -1.761039178220189E-020 
         100          75  -5.045874452053796E-004 -8.991772186682158E-020 
         100          76  3.232417674356159E-004 -5.424702318847987E-020 
         100          77  6.898903132862020E-004 1.235726536402016E-019 
         100          78  4.130187849541057E-004 2.542514498635908E-019 
         100          79  -1.414894761468196E-003 2.754459243381447E-020 
         100          80  3.661776631838571E-004 6.448286024392702E-019 
         100          81  3.208216327690217E-004 -5.771782853765404E-019 
         100          82  -1.328165852820300E-003 2.184432713000666E-019 
         100          83  -3.855751859367426E-003 2.034624534734277E-019 
         100          84  -3.931697411550420E-003 -2.096653117859423E-019 
         100          85  -8.875473302078385E-003 -2.566931957247022E-018 
         100          86  7.123403034610924E-003 2.278999017475858E-018 
         100          87  -8.731805087633810E-003 1.131792726354160E-018 
         100          88  1.083366182161348E-002 -1.520632179151998E-018 
         100          89  2.185129637580717E-002 4.089651913681904E-018 
         100          90  1.120420542351507E-002 3.108579106178084E-018 
         100          91  -1.167966466247252E-002 -6.902980036559022E-018 
         100          92  -1.156216037864703E-002 -9.342545476983850E-018 
         100          93  2.867895896965008E-002 1.160867165452078E-017 
         100          94  -0.129298024109197 1.223352969645313E-017 
         100          95  -0.131147250751782 5.293892972822023E-017 
         100          96  2.911223015753994E-002 1.896235246628062E-018 
         100          97  3.922141449362954E-003 3.259907126487036E-018 
         100          98  1.286169412441837E-002 -8.084938651924603E-018 
         100          99  -0.137758838956517 -2.744572299489841E-017 
         100         100  0.642088623718839 2.729605612333556E-017 
         100         101  -0.137648003866234 -2.644103264585456E-018 
         100         102  1.287169070297870E-002 9.077796662314199E-018 
