Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          98          92  -0.136665518787425 8.257093933733107E-018 
          98          93  -0.138186290301089 -6.571974079796851E-018 
          98          94  3.490727403709451E-002 -5.191889498095727E-018 
          98          95  -1.408678868684220E-002 -1.989513053779322E-017 
          98          96  -1.423897137361220E-002 8.342834807804354E-018 
          98          97  -0.151715047930514 3.670130756842419E-017 
          98          98  0.673333474813479 -1.260039685247157E-016 
          98          99  -0.151291248627917 -8.206762565376110E-018 
          98         100  1.492014689066546E-002 -1.087262215311260E-017 
          98         101  4.276903999582831E-003 -2.460601734672883E-018 
          98         102  1.519481470326856E-002 8.084128604174177E-018 
          98         103  -0.134483859852286 -3.949008863545798E-017 
          98         104  -0.134586755556486 -4.695391556557033E-017 
          98         105  2.680536812648675E-002 -4.228022866360229E-018 
          98         106  -6.804261526222886E-003 -8.595100764271078E-018 
          98         107  -6.887085953684278E-003 3.472867648120275E-018 
          98         108  2.653596275616609E-002 4.225723240328280E-018 
          99          37  2.964499694734156E-007 -2.623252877344487E-020 
          99          38  3.566932325879968E-007 -1.936217431477401E-020 
          99          39  2.597443399986764E-007 -8.733515585444924E-021 
          99          40  2.360836162604431E-007 -1.922853594386023E-020 
          99          41  2.872443287150564E-007 -2.055636712501755E-020 
          99          42  1.949938935619919E-007 -1.582345199450501E-020 
          99          43  -9.759555365775301E-007 2.271115599322227E-021 
          99          44  -8.917332626948722E-007 4.478519174520679E-021 
          99          45  -2.175103320046452E-007 -3.234582084366845E-021 
          99          46  -6.989904235702173E-007 7.286079593164035E-021 
          99          47  -6.213962928353298E-007 6.508217062924536E-021 
          99          48  -2.102684779318519E-007 1.413451414746272E-020 
          99          49  4.636827902927951E-006 -1.650472081811028E-020 
          99          50  1.834319990461049E-006 -5.083816866734242E-021 
          99          51  1.235170471019931E-006 -3.518956622069709E-021 
          99          52  2.492639135822313E-006 -1.151195214341008E-020 
          99          53  8.977804266539618E-007 -8.701724184353946E-022 
          99          54  1.898925815794268E-006 -3.898690191468137E-021 
          99          55  -1.317138705944920E-005 6.588512708294819E-021 
          99          56  -7.710421235061905E-006 1.154995346701703E-020 
          99          57  -4.152919563827055E-006 -1.223968130904768E-021 
          99          58  -3.817756972107756E-006 3.443422245258175E-021 
          99          59  -6.948635635530152E-006 1.588830582406061E-020 
          99          60  -1.284799666534647E-005 1.188325609612465E-020 
          99          61  5.897659243984998E-005 2.052294537235439E-020 
          99          62  2.555991977028922E-005 4.153742014698291E-020 
          99          63  -1.281188464195779E-005 1.402853297165456E-021 
          99          64  2.413411521114103E-005 2.893876773766111E-020 
          99          65  5.350042983536314E-005 -4.408947316699856E-020 
          99          66  3.309649928755964E-005 1.226822860811238E-020 
          99          67  -2.622633359729961E-004 -2.481448914577976E-019 
          99          68  5.284211526604464E-005 -4.808909702320899E-019 
          99          69  5.957276014423166E-005 -7.529396673750205E-020 
          99          70  -2.455402855458341E-004 2.700433029772369E-020 
          99          71  -1.463490076738165E-004 4.360355867549950E-020 
          99          72  -1.717492544990422E-004 1.586694744584691E-020 
          99          73  4.763593444908082E-004 -3.278045333638684E-020 
          99          74  -6.074040348208346E-004 3.341292892568647E-020 
          99          75  4.250781444492986E-004 -9.067893983264349E-020 
          99          76  8.111545640412024E-004 -1.904748571149441E-019 
          99          77  7.066196242459883E-004 1.751700302719333E-019 
          99          78  9.150542098841742E-004 -2.714168721534985E-019 
          99          79  4.697626052263715E-004 -4.698321808935604E-020 
          99          80  4.305814687332472E-004 -5.007913986528744E-019 
          99          81  -1.434045560975183E-003 2.747498380848223E-019 
          99          82  -4.489199211455875E-003 3.255798674548776E-019 
          99          83  -4.685737001394006E-003 -8.042709118872925E-019 
          99          84  -1.721368807271015E-003 1.173554034752095E-018 
          99          85  8.060899083493498E-003 5.610699584143511E-018 
          99          86  -8.864835975664606E-003 1.267626114707678E-018 
          99          87  1.107723707270289E-002 -4.568760655251762E-018 
          99          88  2.562738481190122E-002 -7.514039977876481E-019 
          99          89  1.168529694032831E-002 -1.205882608004174E-019 
          99          90  -9.230286814608841E-003 -4.551950222219261E-018 
          99          91  -1.377831412882045E-002 -6.364535024436974E-018 
          99          92  3.417340442041012E-002 6.917602824548353E-018 
          99          93  -0.135811104952850 -2.335558509564833E-017 
          99          94  -0.138335061673944 2.735688120784888E-017 
          99          95  3.492055440066456E-002 1.026647042821144E-017 
          99          96  -1.381068678965487E-002 1.867800521503724E-017 
          99          97  1.495760349389024E-002 -3.756256662325054E-018 
          99          98  -0.151291248627917 -8.206762565376110E-018 
          99          99  0.673330921601224 -1.247017566409411E-016 
          99         100  -0.151623237659936 2.234219085187891E-018 
          99         101  1.481649169671618E-002 6.839225317527543E-018 
          99         102  4.003075678271435E-003 1.184066463797369E-017 
          99         103  2.696548594534364E-002 1.055968734818011E-018 
          99         104  -0.135779317053972 -3.965684537163154E-019 
          99         105  -0.134067113893328 -2.395462250172919E-017 
          99         106  2.673117169892457E-002 -9.604137359385458E-019 
          99         107  -6.668175892556244E-003 -8.264597079060734E-018 
          99         108  -6.707861963394163E-003 3.218220894018833E-018 
         100          37  2.872298099569784E-007 -1.566313017022689E-020 
         100          38  2.813263639608133E-007 -9.440060064287157E-021 
         100          39  3.549845998101740E-007 2.289713160188658E-021 
         100          40  2.828703958164498E-007 -9.881299663876432E-021 
         100          41  2.389299058127309E-007 -1.249985706368735E-020 
         100          42  2.859331923628422E-007 -8.457999893507470E-021 
         100          43  -2.571564298875248E-007 -2.314079945200583E-021 
         100          44  -8.255757703947759E-007 2.026220686184380E-021 
         100          45  -8.749743638922108E-007 -8.587347995628725E-021 
         100          46  -2.475570572728642E-007 2.682511804656748E-021 
         100          47  -6.566198407161197E-007 2.012145683632819E-021 
         100          48  -6.721528592609415E-007 9.876712458083561E-021 
         100          49  2.018455167378677E-006 -1.355001870522967E-020 
         100          50  3.920550297186344E-006 -2.674584558216123E-021 
         100          51  1.797263839834830E-006 -5.095128494222028E-021 
         100          52  1.123639008099051E-006 -8.999365512325222E-021 
         100          53  2.395182281720666E-006 2.297443027960253E-021 
         100          54  1.161258032492537E-006 -7.756954832213243E-022 
         100          55  -1.258269001781320E-005 1.539316165061032E-021 
         100          56  -1.081778421959272E-005 -1.065095722834788E-021 
         100          57  -7.177448512994855E-006 3.049411762124013E-021 
         100          58  -3.958238911989312E-006 -8.692436583971035E-021 
         100          59  -3.975974624109810E-006 1.017220782109029E-020 
         100          60  -7.786926306662476E-006 1.004481797866092E-020 
         100          61  3.136166859314277E-005 -9.752103184062151E-021 
         100          62  4.857962850334556E-005 1.503509981748510E-020 
         100          63  2.475945281169006E-005 -2.001392976508662E-022 
         100          64  -1.239642431299089E-005 1.279335996323354E-020 
         100          65  2.479407600713325E-005 -7.057592676814704E-021 
         100          66  5.677595963371346E-005 -4.802637382678512E-020 
         100          67  -1.487025955745322E-004 2.199035546449229E-019 
         100          68  -2.247175186219545E-004 3.871521046177265E-020 
         100          69  4.921202449705468E-005 -2.645010702848746E-019 
         100          70  6.054580669416649E-005 -7.850050841300925E-019 
         100          71  -2.522390874087178E-004 5.148454939687782E-020 
         100          72  -1.605806042068895E-004 1.552365457813223E-020 
         100          73  8.195108111379064E-004 1.566134011864844E-019 
         100          74  4.012607557589123E-004 -2.219456335487363E-019 
         100          75  -5.932313788742981E-004 -1.547762404287303E-019 
